,label,idx
1362,13.0,5.0
1363,5.0,5.0
1364,2.0,5.0
1365,0.0,5.0
1366,5.0,5.0
1367,4.0,5.0
1368,4.0,5.0
1369,4.0,5.0
1370,0.0,5.0
1371,0.0,5.0
1372,0.0,5.0
1373,0.0,5.0
1374,4.0,5.0
1375,0.0,5.0
1376,0.0,5.0
1377,2.0,5.0
1378,5.0,5.0
1379,1.0,5.0
1380,5.0,5.0
1381,0.0,5.0
1382,0.0,5.0
1383,0.0,5.0
1384,4.0,5.0
1385,8.0,5.0
1386,5.0,5.0
1387,0.0,5.0
1388,0.0,5.0
1389,0.0,5.0
1390,2.0,5.0
1391,0.0,5.0
1392,6.0,5.0
1393,5.0,5.0
1394,5.0,5.0
1395,0.0,5.0
1396,0.0,5.0
1397,0.0,5.0
1398,0.0,5.0
1399,4.0,5.0
1400,4.0,5.0
1401,4.0,5.0
1402,8.0,5.0
1403,1.0,5.0
1404,5.0,5.0
1405,0.0,5.0
1406,4.0,5.0
1407,6.0,5.0
1408,8.0,5.0
1409,0.0,5.0
1410,0.0,5.0
1411,6.0,5.0
1412,4.0,5.0
1413,0.0,5.0
1414,4.0,5.0
1415,4.0,5.0
1416,5.0,5.0
1417,5.0,5.0
1418,4.0,5.0
1419,4.0,5.0
1420,4.0,5.0
1421,5.0,5.0
1422,4.0,5.0
1423,1.0,5.0
1424,9.0,5.0
1425,5.0,5.0
1426,0.0,5.0
1427,5.0,5.0
1428,0.0,5.0
1429,5.0,5.0
1430,8.0,5.0
1431,5.0,5.0
1432,0.0,5.0
1433,5.0,5.0
1434,3.0,5.0
1435,3.0,5.0
1436,4.0,5.0
1437,8.0,5.0
1438,4.0,5.0
1439,2.0,5.0
1440,1.0,5.0
1441,2.0,5.0
1442,4.0,5.0
1443,6.0,5.0
1444,0.0,5.0
1445,14.0,5.0
1446,0.0,5.0
1447,8.0,5.0
1448,6.0,5.0
1449,6.0,5.0
1450,0.0,5.0
1451,5.0,5.0
1452,3.0,5.0
1453,4.0,5.0
1454,5.0,5.0
1455,0.0,5.0
1456,4.0,5.0
1457,5.0,5.0
1458,4.0,5.0
1459,1.0,5.0
1460,5.0,5.0
1461,4.0,5.0
1462,4.0,5.0
1463,5.0,5.0
1464,1.0,5.0
1465,4.0,5.0
1466,5.0,5.0
1467,4.0,5.0
1468,5.0,5.0
1469,4.0,5.0
1470,5.0,5.0
1471,5.0,5.0
1472,4.0,5.0
1473,4.0,5.0
1474,5.0,5.0
1475,4.0,5.0
1476,2.0,5.0
1477,0.0,5.0
1478,4.0,5.0
1479,0.0,5.0
1480,1.0,5.0
1481,0.0,5.0
1482,1.0,5.0
1483,0.0,5.0
1484,5.0,5.0
1485,4.0,5.0
1486,4.0,5.0
1487,4.0,5.0
1488,5.0,5.0
1489,0.0,5.0
1490,0.0,5.0
1491,4.0,5.0
1492,2.0,5.0
1493,5.0,5.0
1494,5.0,5.0
1495,5.0,5.0
1496,4.0,5.0
1497,5.0,5.0
1498,8.0,5.0
1499,5.0,5.0
1500,4.0,5.0
1501,4.0,5.0
1502,2.0,5.0
1503,0.0,5.0
1504,0.0,5.0
1505,4.0,5.0
1506,4.0,5.0
1507,0.0,5.0
1508,5.0,5.0
1509,1.0,5.0
1510,0.0,5.0
1511,0.0,5.0
1512,5.0,5.0
1513,0.0,5.0
1514,4.0,5.0
1515,5.0,5.0
1516,5.0,5.0
1517,5.0,5.0
1518,2.0,5.0
1519,0.0,5.0
1520,5.0,5.0
1521,0.0,5.0
1522,0.0,5.0
1523,4.0,5.0
1524,5.0,5.0
1525,0.0,5.0
1526,4.0,5.0
1527,0.0,5.0
1528,5.0,5.0
1529,4.0,5.0
1530,9.0,5.0
1531,1.0,5.0
1532,2.0,5.0
1533,0.0,5.0
1534,8.0,5.0
1535,8.0,5.0
1536,4.0,5.0
1537,4.0,5.0
1538,5.0,5.0
1539,5.0,5.0
1540,0.0,5.0
1541,6.0,5.0
1542,0.0,5.0
1543,0.0,5.0
1544,4.0,5.0
1545,4.0,5.0
1546,5.0,5.0
1547,0.0,5.0
1548,4.0,5.0
1549,5.0,5.0
1550,4.0,5.0
1551,6.0,5.0
1552,5.0,5.0
1553,0.0,5.0
1554,6.0,5.0
1555,8.0,5.0
1556,2.0,5.0
1557,1.0,5.0
1558,1.0,5.0
1559,4.0,5.0
1560,4.0,5.0
1561,4.0,5.0
1562,5.0,5.0
1563,4.0,5.0
1564,0.0,5.0
1565,0.0,5.0
1566,0.0,5.0
1567,5.0,5.0
1568,6.0,6.0
1569,1.0,6.0
1570,7.0,6.0
1571,0.0,6.0
1572,4.0,6.0
1573,5.0,6.0
1574,2.0,6.0
1575,4.0,6.0
1576,5.0,6.0
1577,5.0,6.0
1578,1.0,6.0
1579,0.0,6.0
1580,5.0,6.0
1581,0.0,6.0
1582,5.0,6.0
1583,4.0,6.0
1584,0.0,6.0
1585,0.0,6.0
1586,6.0,6.0
1587,8.0,6.0
1588,6.0,6.0
1589,5.0,6.0
1590,6.0,6.0
1591,4.0,6.0
1592,5.0,6.0
1593,5.0,6.0
1594,5.0,6.0
1595,5.0,6.0
1596,5.0,6.0
1597,4.0,6.0
1598,8.0,6.0
1599,0.0,6.0
1600,4.0,6.0
1601,5.0,6.0
1602,5.0,6.0
1603,6.0,6.0
1604,5.0,6.0
1605,4.0,6.0
1606,5.0,6.0
1607,4.0,6.0
1608,3.0,6.0
1609,4.0,6.0
1610,0.0,6.0
1611,4.0,6.0
1612,1.0,6.0
1613,4.0,6.0
1614,0.0,6.0
1615,0.0,6.0
1616,4.0,6.0
1617,4.0,6.0
1618,4.0,6.0
1619,0.0,6.0
1620,5.0,6.0
1621,1.0,6.0
1622,8.0,6.0
1623,0.0,6.0
1624,0.0,6.0
1625,5.0,6.0
1626,0.0,6.0
1627,4.0,6.0
1628,6.0,6.0
1629,5.0,6.0
1630,8.0,6.0
1631,4.0,6.0
1632,4.0,6.0
1633,11.0,6.0
1634,1.0,6.0
1635,6.0,6.0
1636,0.0,6.0
1637,13.0,6.0
1638,5.0,6.0
1639,8.0,6.0
1640,2.0,6.0
1641,4.0,6.0
1642,4.0,6.0
1643,2.0,6.0
1644,3.0,6.0
1645,1.0,6.0
1646,4.0,6.0
1647,5.0,6.0
1648,4.0,6.0
1649,2.0,6.0
1650,4.0,6.0
1651,0.0,6.0
1652,4.0,6.0
1653,5.0,6.0
1654,8.0,6.0
1655,4.0,6.0
1656,4.0,6.0
1657,5.0,6.0
1658,4.0,6.0
1659,0.0,6.0
1660,13.0,6.0
1661,2.0,6.0
1662,0.0,6.0
1663,5.0,6.0
1664,4.0,6.0
1665,4.0,6.0
1666,6.0,6.0
1667,2.0,6.0
1668,0.0,6.0
1669,5.0,6.0
1670,5.0,6.0
1671,5.0,6.0
1672,0.0,6.0
1673,5.0,6.0
1674,4.0,6.0
1675,5.0,6.0
1676,4.0,6.0
1677,0.0,6.0
1678,3.0,6.0
1679,5.0,6.0
1680,6.0,6.0
1681,4.0,6.0
1682,0.0,6.0
1683,4.0,6.0
1684,2.0,6.0
1685,5.0,6.0
1686,5.0,6.0
1687,0.0,6.0
1688,0.0,6.0
1689,6.0,6.0
1690,4.0,6.0
1691,0.0,6.0
1692,5.0,6.0
1693,0.0,6.0
1694,4.0,6.0
1695,9.0,6.0
1696,4.0,6.0
1697,0.0,6.0
1698,5.0,6.0
1699,0.0,6.0
1700,0.0,6.0
1701,0.0,7.0
1702,2.0,7.0
1703,4.0,7.0
1704,5.0,7.0
1705,4.0,7.0
1706,0.0,7.0
1707,5.0,7.0
1708,4.0,7.0
1709,1.0,7.0
1710,0.0,7.0
1711,5.0,7.0
1712,8.0,7.0
1713,1.0,7.0
1714,4.0,7.0
1715,8.0,7.0
1716,4.0,7.0
1717,4.0,7.0
1718,6.0,7.0
1719,4.0,7.0
1720,4.0,7.0
1721,8.0,7.0
1722,1.0,7.0
1723,5.0,7.0
1724,3.0,7.0
1725,0.0,7.0
1726,4.0,7.0
1727,2.0,7.0
1728,5.0,7.0
1729,5.0,7.0
1730,4.0,7.0
1731,4.0,7.0
1732,0.0,7.0
1733,0.0,7.0
1734,0.0,7.0
1735,4.0,7.0
1736,4.0,7.0
1737,1.0,7.0
1738,3.0,7.0
1739,0.0,7.0
1740,11.0,7.0
1741,4.0,7.0
1742,5.0,7.0
1743,5.0,7.0
1744,5.0,7.0
1745,8.0,7.0
1746,8.0,7.0
1747,4.0,7.0
1748,5.0,7.0
1749,5.0,7.0
1750,0.0,7.0
1751,2.0,7.0
1752,5.0,7.0
1753,5.0,7.0
1754,2.0,7.0
1755,5.0,7.0
1756,4.0,7.0
1757,4.0,7.0
1758,4.0,7.0
1759,5.0,7.0
1760,6.0,7.0
1761,4.0,7.0
1762,1.0,7.0
1763,1.0,7.0
1764,1.0,7.0
1765,5.0,7.0
1766,4.0,7.0
1767,4.0,7.0
1768,4.0,7.0
1769,5.0,7.0
1770,1.0,7.0
1771,0.0,7.0
1772,5.0,7.0
1773,5.0,7.0
1774,5.0,7.0
1775,0.0,7.0
1776,5.0,7.0
1777,0.0,7.0
1778,2.0,7.0
1779,5.0,7.0
1780,4.0,7.0
1781,0.0,7.0
1782,0.0,7.0
1783,0.0,7.0
1784,0.0,7.0
1785,4.0,7.0
1786,5.0,7.0
1787,0.0,7.0
1788,5.0,7.0
1789,5.0,7.0
1790,4.0,7.0
1791,4.0,7.0
1792,4.0,7.0
1793,0.0,7.0
1794,6.0,7.0
1795,0.0,7.0
1796,0.0,7.0
1797,5.0,7.0
1798,0.0,7.0
1799,6.0,7.0
1800,4.0,7.0
1801,0.0,7.0
1802,0.0,7.0
1803,4.0,7.0
1804,0.0,8.0
1805,5.0,8.0
1806,4.0,8.0
1807,5.0,8.0
1808,4.0,8.0
1809,2.0,8.0
1810,0.0,8.0
1811,4.0,8.0
1812,4.0,8.0
1813,4.0,8.0
1814,2.0,8.0
1815,8.0,8.0
1816,1.0,8.0
1817,5.0,8.0
1818,4.0,8.0
1819,0.0,8.0
1820,5.0,8.0
1821,5.0,8.0
1822,4.0,8.0
1823,1.0,8.0
1824,4.0,8.0
1825,1.0,8.0
1826,4.0,8.0
1827,2.0,8.0
1828,4.0,8.0
1829,2.0,8.0
1830,0.0,8.0
1831,5.0,8.0
1832,3.0,8.0
1833,4.0,8.0
1834,4.0,8.0
1835,8.0,8.0
1836,0.0,8.0
1837,5.0,8.0
1838,1.0,8.0
1839,2.0,8.0
1840,0.0,8.0
1841,4.0,8.0
1842,0.0,8.0
1843,4.0,8.0
1844,5.0,8.0
1845,4.0,8.0
1846,4.0,8.0
1847,0.0,8.0
1848,5.0,8.0
1849,4.0,8.0
1850,0.0,8.0
1851,5.0,8.0
1852,0.0,8.0
1853,0.0,8.0
1854,4.0,8.0
1855,4.0,8.0
1856,4.0,8.0
1857,5.0,8.0
1858,4.0,8.0
1859,4.0,8.0
1860,6.0,8.0
1861,1.0,8.0
1862,0.0,8.0
1863,5.0,8.0
1864,0.0,8.0
1865,1.0,8.0
1866,9.0,8.0
1867,11.0,8.0
1868,5.0,8.0
1869,4.0,8.0
1870,2.0,8.0
1871,6.0,8.0
1872,0.0,8.0
1873,4.0,8.0
1874,6.0,8.0
1875,1.0,8.0
1876,4.0,8.0
1877,0.0,8.0
1878,0.0,8.0
1879,5.0,8.0
1880,1.0,8.0
1881,5.0,8.0
1882,6.0,8.0
1883,5.0,8.0
1884,0.0,8.0
1885,1.0,8.0
1886,0.0,8.0
1887,0.0,8.0
1888,8.0,8.0
1889,1.0,8.0
1890,11.0,8.0
1891,2.0,8.0
1892,4.0,8.0
1893,2.0,9.0
1894,5.0,9.0
1895,0.0,9.0
1896,4.0,9.0
1897,5.0,9.0
1898,5.0,9.0
1899,5.0,9.0
1900,0.0,9.0
1901,4.0,9.0
1902,4.0,9.0
1903,4.0,9.0
1904,5.0,9.0
1905,0.0,9.0
1906,5.0,9.0
1907,0.0,9.0
1908,0.0,9.0
1909,0.0,9.0
1910,2.0,9.0
1911,4.0,9.0
1912,5.0,9.0
1913,1.0,9.0
1914,0.0,9.0
1915,5.0,9.0
1916,4.0,9.0
1917,0.0,9.0
1918,0.0,9.0
1919,4.0,9.0
1920,0.0,9.0
1921,5.0,9.0
1922,0.0,9.0
1923,5.0,9.0
1924,5.0,9.0
1925,6.0,9.0
1926,1.0,9.0
1927,8.0,9.0
1928,4.0,9.0
1929,4.0,9.0
1930,4.0,9.0
1931,0.0,9.0
1932,0.0,9.0
1933,1.0,9.0
1934,4.0,9.0
1935,5.0,9.0
1936,4.0,9.0
1937,6.0,9.0
1938,5.0,9.0
1939,5.0,9.0
1940,4.0,9.0
1941,0.0,9.0
1942,0.0,9.0
1943,5.0,9.0
1944,11.0,9.0
1945,4.0,9.0
1946,0.0,9.0
1947,4.0,9.0
1948,2.0,9.0
1949,0.0,9.0
1950,5.0,9.0
1951,1.0,9.0
1952,5.0,9.0
1953,4.0,9.0
1954,6.0,9.0
1955,4.0,9.0
1956,5.0,9.0
1957,0.0,9.0
1958,0.0,9.0
1959,4.0,9.0
1960,6.0,9.0
1961,5.0,9.0
1962,4.0,9.0
1963,1.0,9.0
1964,4.0,9.0
1965,4.0,9.0
1966,4.0,9.0
1967,0.0,9.0
1968,0.0,9.0
1969,5.0,9.0
1970,4.0,9.0
1971,0.0,9.0
1972,4.0,9.0
1973,0.0,9.0
1974,6.0,9.0
1975,0.0,9.0
1976,9.0,9.0
1977,5.0,9.0
1978,0.0,9.0
1979,0.0,9.0
1980,5.0,9.0
1981,5.0,9.0
1982,4.0,9.0
1983,5.0,9.0
1984,5.0,9.0
1985,2.0,9.0
1986,8.0,9.0
1987,4.0,9.0
1988,5.0,9.0
1989,4.0,9.0
1990,5.0,9.0
1991,4.0,9.0
1992,0.0,9.0
1993,5.0,9.0
1994,4.0,9.0
1995,4.0,9.0
1996,0.0,9.0
1997,0.0,9.0
1998,1.0,9.0
1999,2.0,9.0
2000,1.0,9.0
2001,0.0,9.0
2002,4.0,9.0
2003,9.0,9.0
2004,4.0,9.0
2005,4.0,9.0
2006,0.0,9.0
2007,5.0,9.0
2008,5.0,9.0
2009,5.0,9.0
2010,0.0,9.0
2011,0.0,9.0
2012,11.0,9.0
2013,8.0,9.0
2014,6.0,9.0
2015,6.0,9.0
2016,1.0,9.0
2017,5.0,9.0
2018,8.0,9.0
2019,0.0,9.0
2020,8.0,9.0
2021,4.0,9.0
2022,0.0,9.0
2023,4.0,9.0
2024,2.0,9.0
2025,4.0,9.0
2026,0.0,9.0
2027,5.0,9.0
2028,5.0,9.0
2029,3.0,9.0
2030,8.0,9.0
2031,6.0,9.0
2032,2.0,9.0
2033,1.0,9.0
2034,1.0,9.0
2035,6.0,9.0
2036,5.0,9.0
2037,5.0,9.0
2038,6.0,9.0
2039,0.0,9.0
2040,4.0,9.0
2041,0.0,9.0
2042,6.0,9.0
2043,6.0,9.0
2044,3.0,9.0
2045,8.0,9.0
2046,2.0,9.0
2047,5.0,9.0
2048,5.0,9.0
2049,0.0,9.0
2050,5.0,9.0
2051,5.0,9.0
2052,0.0,9.0
2053,0.0,9.0
2054,0.0,9.0
2055,6.0,9.0
2056,0.0,9.0
2057,5.0,9.0
2058,0.0,9.0
2059,4.0,9.0
2060,0.0,9.0
2061,4.0,9.0
2062,2.0,9.0
2063,4.0,9.0
2064,5.0,9.0
2065,0.0,9.0
2066,5.0,9.0
2067,1.0,9.0
2068,4.0,9.0
2069,0.0,9.0
2070,5.0,9.0
2071,12.0,9.0
2072,4.0,9.0
2073,0.0,9.0
2074,5.0,9.0
2075,6.0,9.0
2076,4.0,9.0
2077,0.0,9.0
2078,0.0,9.0
2079,6.0,9.0
2080,4.0,9.0
2081,4.0,9.0
2082,5.0,9.0
2083,0.0,9.0
2084,4.0,9.0
2085,0.0,9.0
2086,5.0,9.0
2087,4.0,9.0
2088,6.0,9.0
2089,2.0,9.0
2090,1.0,9.0
2091,0.0,9.0
2092,4.0,9.0
2093,4.0,9.0
2094,4.0,9.0
2095,11.0,9.0
2096,3.0,9.0
2097,0.0,9.0
2098,1.0,9.0
2099,5.0,9.0
2100,0.0,9.0
2101,0.0,9.0
2102,5.0,9.0
2103,6.0,9.0
2104,5.0,9.0
2105,4.0,9.0
2106,4.0,9.0
2107,4.0,9.0
2108,0.0,9.0
2109,1.0,9.0
2110,5.0,9.0
2111,5.0,9.0
2112,6.0,9.0
2113,4.0,9.0
2114,4.0,9.0
2115,0.0,9.0
2116,5.0,9.0
2117,4.0,9.0
2118,4.0,9.0
2119,0.0,9.0
2120,1.0,9.0
2121,4.0,9.0
2122,4.0,9.0
2123,5.0,9.0
2124,1.0,9.0
2125,2.0,9.0
2126,0.0,9.0
2127,5.0,9.0
2128,4.0,9.0
2129,0.0,9.0
2130,0.0,9.0
2131,6.0,9.0
2132,0.0,9.0
2133,4.0,9.0
2134,0.0,9.0
2135,2.0,9.0
2136,4.0,9.0
2137,2.0,9.0
2138,4.0,9.0
2139,6.0,9.0
2140,6.0,9.0
2141,6.0,9.0
2142,0.0,9.0
2143,4.0,9.0
2144,4.0,9.0
2145,4.0,9.0
2146,5.0,9.0
2147,5.0,9.0
2148,1.0,9.0
